"m","p","tau","rho","width_us","width_riqite","cover_us","cover_riqite","quants_check"
100,0.6,9,0.3,-Inf,-Inf,TRUE,TRUE,0.1
100,0.6,9,0.3,-Inf,-Inf,TRUE,TRUE,0.2
100,0.6,9,0.3,-Inf,-Inf,TRUE,TRUE,0.3
100,0.6,9,0.3,-Inf,-Inf,TRUE,TRUE,0.4
100,0.6,9,0.3,5.94594594594595,-Inf,TRUE,TRUE,0.5
100,0.6,9,0.3,6.50650650650651,6.085,TRUE,TRUE,0.6
100,0.6,9,0.3,6.70670670670671,7.065,TRUE,TRUE,0.7
100,0.6,9,0.3,7.22722722722723,7.493,TRUE,TRUE,0.8
100,0.6,9,0.3,7.30730730730731,8.095,TRUE,TRUE,0.9
100,0.6,9,0.3,7.42742742742743,8.666,TRUE,TRUE,1
100,0.6,9,0.3,-Inf,-Inf,TRUE,TRUE,0.1
100,0.6,9,0.3,-Inf,-Inf,TRUE,TRUE,0.2
100,0.6,9,0.3,-Inf,-Inf,TRUE,TRUE,0.3
100,0.6,9,0.3,-Inf,-Inf,TRUE,TRUE,0.4
100,0.6,9,0.3,5.22522522522522,-Inf,TRUE,TRUE,0.5
100,0.6,9,0.3,5.90590590590591,5.895,TRUE,TRUE,0.6
100,0.6,9,0.3,6.26626626626627,6.682,TRUE,TRUE,0.7
100,0.6,9,0.3,6.42642642642643,7.264,TRUE,TRUE,0.8
100,0.6,9,0.3,6.70670670670671,7.804,TRUE,TRUE,0.9
100,0.6,9,0.3,6.82682682682683,8.394,TRUE,TRUE,1
100,0.6,9,0.3,-Inf,-Inf,TRUE,TRUE,0.1
100,0.6,9,0.3,-Inf,-Inf,TRUE,TRUE,0.2
100,0.6,9,0.3,-Inf,-Inf,TRUE,TRUE,0.3
100,0.6,9,0.3,-Inf,-Inf,TRUE,TRUE,0.4
100,0.6,9,0.3,5.38538538538538,-Inf,TRUE,TRUE,0.5
100,0.6,9,0.3,5.58558558558558,4.98,TRUE,TRUE,0.6
100,0.6,9,0.3,5.90590590590591,6.524,TRUE,TRUE,0.7
100,0.6,9,0.3,6.22622622622623,7.051,TRUE,TRUE,0.8
100,0.6,9,0.3,6.54654654654655,7.745,TRUE,TRUE,0.9
100,0.6,9,0.3,6.70670670670671,8.455,TRUE,TRUE,1
100,0.6,9,0.3,-Inf,-Inf,TRUE,TRUE,0.1
100,0.6,9,0.3,-Inf,-Inf,TRUE,TRUE,0.2
100,0.6,9,0.3,-Inf,-Inf,TRUE,TRUE,0.3
100,0.6,9,0.3,-Inf,-Inf,TRUE,TRUE,0.4
100,0.6,9,0.3,5.66566566566567,-Inf,TRUE,TRUE,0.5
100,0.6,9,0.3,6.06606606606607,6.235,TRUE,TRUE,0.6
100,0.6,9,0.3,6.54654654654655,6.853,TRUE,TRUE,0.7
100,0.6,9,0.3,6.70670670670671,7.292,TRUE,TRUE,0.8
100,0.6,9,0.3,6.90690690690691,7.63,TRUE,TRUE,0.9
100,0.6,9,0.3,7.14714714714715,8.188,TRUE,TRUE,1
100,0.6,9,0.3,-Inf,-Inf,TRUE,TRUE,0.1
100,0.6,9,0.3,-Inf,-Inf,TRUE,TRUE,0.2
100,0.6,9,0.3,-Inf,-Inf,TRUE,TRUE,0.3
100,0.6,9,0.3,-Inf,-Inf,TRUE,TRUE,0.4
100,0.6,9,0.3,5.86586586586587,-Inf,TRUE,TRUE,0.5
100,0.6,9,0.3,6.22622622622623,6.63,TRUE,TRUE,0.6
100,0.6,9,0.3,6.50650650650651,7.353,TRUE,TRUE,0.7
100,0.6,9,0.3,6.86686686686687,7.816,TRUE,TRUE,0.8
100,0.6,9,0.3,7.06706706706707,8.184,TRUE,TRUE,0.9
100,0.6,9,0.3,7.30730730730731,8.591,TRUE,TRUE,1
100,0.6,9,0.3,-Inf,-Inf,TRUE,TRUE,0.1
100,0.6,9,0.3,-Inf,-Inf,TRUE,TRUE,0.2
100,0.6,9,0.3,-Inf,-Inf,TRUE,TRUE,0.3
100,0.6,9,0.3,-Inf,-Inf,TRUE,TRUE,0.4
100,0.6,9,0.3,6.58658658658659,-Inf,TRUE,TRUE,0.5
100,0.6,9,0.3,6.90690690690691,7.086,TRUE,TRUE,0.6
100,0.6,9,0.3,7.10710710710711,7.628,TRUE,TRUE,0.7
100,0.6,9,0.3,7.38738738738739,8.074,TRUE,TRUE,0.8
100,0.6,9,0.3,7.74774774774775,8.547,TRUE,TRUE,0.9
100,0.6,9,0.3,7.94794794794795,9.054,TRUE,TRUE,1
100,0.6,9,0.3,-Inf,-Inf,TRUE,TRUE,0.1
100,0.6,9,0.3,-Inf,-Inf,TRUE,TRUE,0.2
100,0.6,9,0.3,-Inf,-Inf,TRUE,TRUE,0.3
100,0.6,9,0.3,-Inf,-Inf,TRUE,TRUE,0.4
100,0.6,9,0.3,6.18618618618619,-Inf,TRUE,TRUE,0.5
100,0.6,9,0.3,6.38638638638639,6.596,TRUE,TRUE,0.6
100,0.6,9,0.3,6.66666666666667,7.037,TRUE,TRUE,0.7
100,0.6,9,0.3,6.78678678678679,7.477,TRUE,TRUE,0.8
100,0.6,9,0.3,7.10710710710711,7.794,TRUE,TRUE,0.9
100,0.6,9,0.3,7.14714714714715,8.692,TRUE,TRUE,1
100,0.6,9,0.3,-Inf,-Inf,TRUE,TRUE,0.1
100,0.6,9,0.3,-Inf,-Inf,TRUE,TRUE,0.2
100,0.6,9,0.3,-Inf,-Inf,TRUE,TRUE,0.3
100,0.6,9,0.3,-Inf,-Inf,TRUE,TRUE,0.4
100,0.6,9,0.3,5.42542542542542,-Inf,TRUE,TRUE,0.5
100,0.6,9,0.3,5.86586586586587,5.965,TRUE,TRUE,0.6
100,0.6,9,0.3,6.30630630630631,7.02,TRUE,TRUE,0.7
100,0.6,9,0.3,6.66666666666667,7.495,TRUE,TRUE,0.8
100,0.6,9,0.3,6.74674674674675,7.71,TRUE,TRUE,0.9
100,0.6,9,0.3,6.82682682682683,8.345,TRUE,TRUE,1
100,0.6,9,0.3,-Inf,-Inf,TRUE,TRUE,0.1
100,0.6,9,0.3,-Inf,-Inf,TRUE,TRUE,0.2
100,0.6,9,0.3,-Inf,-Inf,TRUE,TRUE,0.3
100,0.6,9,0.3,-Inf,-Inf,TRUE,TRUE,0.4
100,0.6,9,0.3,5.90590590590591,-Inf,TRUE,TRUE,0.5
100,0.6,9,0.3,6.18618618618619,6.632,TRUE,TRUE,0.6
100,0.6,9,0.3,6.58658658658659,7.132,TRUE,TRUE,0.7
100,0.6,9,0.3,6.78678678678679,7.622,TRUE,TRUE,0.8
100,0.6,9,0.3,6.94694694694695,8.199,TRUE,TRUE,0.9
100,0.6,9,0.3,7.30730730730731,8.872,TRUE,TRUE,1
100,0.6,9,0.3,-Inf,-Inf,TRUE,TRUE,0.1
100,0.6,9,0.3,-Inf,-Inf,TRUE,TRUE,0.2
100,0.6,9,0.3,-Inf,-Inf,TRUE,TRUE,0.3
100,0.6,9,0.3,-Inf,-Inf,TRUE,TRUE,0.4
100,0.6,9,0.3,5.26526526526526,4.448,TRUE,TRUE,0.5
100,0.6,9,0.3,6.02602602602603,6.729,TRUE,TRUE,0.6
100,0.6,9,0.3,6.22622622622623,7.49,TRUE,TRUE,0.7
100,0.6,9,0.3,6.58658658658659,7.874,TRUE,TRUE,0.8
100,0.6,9,0.3,6.78678678678679,8.134,TRUE,TRUE,0.9
100,0.6,9,0.3,6.94694694694695,8.72,TRUE,TRUE,1
100,0.6,9,0.3,-Inf,-Inf,TRUE,TRUE,0.1
100,0.6,9,0.3,-Inf,-Inf,TRUE,TRUE,0.2
100,0.6,9,0.3,-Inf,-Inf,TRUE,TRUE,0.3
100,0.6,9,0.3,-Inf,-Inf,TRUE,TRUE,0.4
100,0.6,9,0.3,6.74674674674675,5.632,TRUE,TRUE,0.5
100,0.6,9,0.3,6.94694694694695,6.679,TRUE,TRUE,0.6
100,0.6,9,0.3,7.26726726726727,7.226,TRUE,TRUE,0.7
100,0.6,9,0.3,7.62762762762763,7.697,TRUE,TRUE,0.8
100,0.6,9,0.3,7.70770770770771,8.116,TRUE,TRUE,0.9
100,0.6,9,0.3,7.78778778778779,8.523,TRUE,TRUE,1
100,0.6,9,0.3,-Inf,-Inf,TRUE,TRUE,0.1
100,0.6,9,0.3,-Inf,-Inf,TRUE,TRUE,0.2
100,0.6,9,0.3,-Inf,-Inf,TRUE,TRUE,0.3
100,0.6,9,0.3,-Inf,-Inf,TRUE,TRUE,0.4
100,0.6,9,0.3,6.10610610610611,-Inf,TRUE,TRUE,0.5
100,0.6,9,0.3,6.70670670670671,6.778,TRUE,TRUE,0.6
100,0.6,9,0.3,6.90690690690691,7.232,TRUE,TRUE,0.7
100,0.6,9,0.3,7.06706706706707,7.591,TRUE,TRUE,0.8
100,0.6,9,0.3,7.34734734734735,8.066,TRUE,TRUE,0.9
100,0.6,9,0.3,7.46746746746747,8.626,TRUE,TRUE,1
100,0.6,9,0.3,-Inf,-Inf,TRUE,TRUE,0.1
100,0.6,9,0.3,-Inf,-Inf,TRUE,TRUE,0.2
100,0.6,9,0.3,-Inf,-Inf,TRUE,TRUE,0.3
100,0.6,9,0.3,-Inf,-Inf,TRUE,TRUE,0.4
100,0.6,9,0.3,5.58558558558558,-Inf,TRUE,TRUE,0.5
100,0.6,9,0.3,6.14614614614615,6.574,TRUE,TRUE,0.6
100,0.6,9,0.3,6.58658658658659,7.482,TRUE,TRUE,0.7
100,0.6,9,0.3,6.78678678678679,8.036,TRUE,TRUE,0.8
100,0.6,9,0.3,6.90690690690691,8.441,TRUE,TRUE,0.9
100,0.6,9,0.3,7.22722722722723,8.965,TRUE,TRUE,1
100,0.6,9,0.3,-Inf,-Inf,TRUE,TRUE,0.1
100,0.6,9,0.3,-Inf,-Inf,TRUE,TRUE,0.2
100,0.6,9,0.3,-Inf,-Inf,TRUE,TRUE,0.3
100,0.6,9,0.3,-Inf,-Inf,TRUE,TRUE,0.4
100,0.6,9,0.3,5.98598598598599,-Inf,TRUE,TRUE,0.5
100,0.6,9,0.3,6.46646646646647,6.578,TRUE,TRUE,0.6
100,0.6,9,0.3,6.78678678678679,7.139,TRUE,TRUE,0.7
100,0.6,9,0.3,7.06706706706707,7.593,TRUE,TRUE,0.8
100,0.6,9,0.3,7.22722722722723,8.162,TRUE,TRUE,0.9
100,0.6,9,0.3,7.54754754754755,8.918,TRUE,TRUE,1
100,0.6,9,0.3,-Inf,-Inf,TRUE,TRUE,0.1
100,0.6,9,0.3,-Inf,-Inf,TRUE,TRUE,0.2
100,0.6,9,0.3,-Inf,-Inf,TRUE,TRUE,0.3
100,0.6,9,0.3,-Inf,-Inf,TRUE,TRUE,0.4
100,0.6,9,0.3,5.02502502502502,-Inf,TRUE,TRUE,0.5
100,0.6,9,0.3,5.62562562562562,6.158,TRUE,TRUE,0.6
100,0.6,9,0.3,5.82582582582583,6.864,TRUE,TRUE,0.7
100,0.6,9,0.3,6.18618618618619,7.379,TRUE,TRUE,0.8
100,0.6,9,0.3,6.50650650650651,8.084,TRUE,TRUE,0.9
100,0.6,9,0.3,6.86686686686687,8.79,TRUE,TRUE,1
100,0.6,9,0.3,-Inf,-Inf,TRUE,TRUE,0.1
100,0.6,9,0.3,-Inf,-Inf,TRUE,TRUE,0.2
100,0.6,9,0.3,-Inf,-Inf,TRUE,TRUE,0.3
100,0.6,9,0.3,-Inf,-Inf,TRUE,TRUE,0.4
100,0.6,9,0.3,5.1051051051051,-Inf,TRUE,TRUE,0.5
100,0.6,9,0.3,5.58558558558558,6.062,TRUE,TRUE,0.6
100,0.6,9,0.3,5.86586586586587,6.764,TRUE,TRUE,0.7
100,0.6,9,0.3,6.26626626626627,7.245,TRUE,TRUE,0.8
100,0.6,9,0.3,6.46646646646647,7.703,TRUE,TRUE,0.9
100,0.6,9,0.3,6.82682682682683,8.226,TRUE,TRUE,1
100,0.6,9,0.3,-Inf,-Inf,TRUE,TRUE,0.1
100,0.6,9,0.3,-Inf,-Inf,TRUE,TRUE,0.2
100,0.6,9,0.3,-Inf,-Inf,TRUE,TRUE,0.3
100,0.6,9,0.3,-Inf,-Inf,TRUE,TRUE,0.4
100,0.6,9,0.3,5.22522522522522,-Inf,TRUE,TRUE,0.5
100,0.6,9,0.3,6.02602602602603,6.133,TRUE,TRUE,0.6
100,0.6,9,0.3,6.34634634634635,7.122,TRUE,TRUE,0.7
100,0.6,9,0.3,6.58658658658659,7.641,TRUE,TRUE,0.8
100,0.6,9,0.3,6.98698698698699,8.121,TRUE,TRUE,0.9
100,0.6,9,0.3,7.06706706706707,8.648,TRUE,TRUE,1
100,0.6,9,0.3,-Inf,-Inf,TRUE,TRUE,0.1
100,0.6,9,0.3,-Inf,-Inf,TRUE,TRUE,0.2
100,0.6,9,0.3,-Inf,-Inf,TRUE,TRUE,0.3
100,0.6,9,0.3,-Inf,-Inf,TRUE,TRUE,0.4
100,0.6,9,0.3,5.42542542542542,5.264,TRUE,TRUE,0.5
100,0.6,9,0.3,5.98598598598599,6.215,TRUE,TRUE,0.6
100,0.6,9,0.3,6.06606606606607,6.693,TRUE,TRUE,0.7
100,0.6,9,0.3,6.42642642642643,7.11,TRUE,TRUE,0.8
100,0.6,9,0.3,6.54654654654655,7.535,TRUE,TRUE,0.9
100,0.6,9,0.3,6.82682682682683,8.298,TRUE,TRUE,1
500,0.6,9,0.3,-Inf,-Inf,TRUE,TRUE,0.1
500,0.6,9,0.3,4.46446446446446,-Inf,TRUE,TRUE,0.2
500,0.6,9,0.3,5.46546546546546,-Inf,TRUE,TRUE,0.3
500,0.6,9,0.3,5.78578578578579,-Inf,TRUE,TRUE,0.4
500,0.6,9,0.3,6.26626626626627,-Inf,TRUE,TRUE,0.5
500,0.6,9,0.3,6.86686686686687,6.37,TRUE,TRUE,0.6
500,0.6,9,0.3,7.34734734734735,7.19,TRUE,TRUE,0.7
500,0.6,9,0.3,7.62762762762763,7.705,TRUE,TRUE,0.8
500,0.6,9,0.3,8.02802802802803,8.15,TRUE,TRUE,0.9
500,0.6,9,0.3,8.26826826826827,8.857,TRUE,TRUE,1
500,0.6,9,0.3,-Inf,-Inf,TRUE,TRUE,0.1
500,0.6,9,0.3,4.22422422422422,-Inf,TRUE,TRUE,0.2
500,0.6,9,0.3,4.9049049049049,-Inf,TRUE,TRUE,0.3
500,0.6,9,0.3,5.34534534534534,-Inf,TRUE,TRUE,0.4
500,0.6,9,0.3,6.18618618618619,3.954,TRUE,TRUE,0.5
500,0.6,9,0.3,6.78678678678679,6.691,TRUE,TRUE,0.6
500,0.6,9,0.3,7.30730730730731,7.243,TRUE,TRUE,0.7
500,0.6,9,0.3,7.54754754754755,7.668,TRUE,TRUE,0.8
500,0.6,9,0.3,7.86786786786787,8.142,TRUE,TRUE,0.9
500,0.6,9,0.3,8.18818818818819,8.755,TRUE,TRUE,1
500,0.6,9,0.3,-Inf,-Inf,TRUE,TRUE,0.1
500,0.6,9,0.3,4.62462462462462,-Inf,TRUE,TRUE,0.2
500,0.6,9,0.3,5.34534534534534,-Inf,TRUE,TRUE,0.3
500,0.6,9,0.3,5.70570570570571,-Inf,TRUE,TRUE,0.4
500,0.6,9,0.3,6.22622622622623,-Inf,TRUE,TRUE,0.5
500,0.6,9,0.3,6.78678678678679,6.477,TRUE,TRUE,0.6
500,0.6,9,0.3,7.18718718718719,7.157,TRUE,TRUE,0.7
500,0.6,9,0.3,7.50750750750751,7.641,TRUE,TRUE,0.8
500,0.6,9,0.3,7.86786786786787,8.103,TRUE,TRUE,0.9
500,0.6,9,0.3,8.14814814814815,8.883,TRUE,TRUE,1
500,0.6,9,0.3,-Inf,-Inf,TRUE,TRUE,0.1
500,0.6,9,0.3,4.9049049049049,-Inf,TRUE,TRUE,0.2
500,0.6,9,0.3,5.58558558558558,-Inf,TRUE,TRUE,0.3
500,0.6,9,0.3,6.02602602602603,-Inf,TRUE,TRUE,0.4
500,0.6,9,0.3,6.38638638638639,-Inf,TRUE,TRUE,0.5
500,0.6,9,0.3,6.90690690690691,6.821,TRUE,TRUE,0.6
500,0.6,9,0.3,7.38738738738739,7.511,TRUE,TRUE,0.7
500,0.6,9,0.3,7.78778778778779,7.978,TRUE,TRUE,0.8
500,0.6,9,0.3,8.10810810810811,8.399,TRUE,TRUE,0.9
500,0.6,9,0.3,8.38838838838839,8.972,TRUE,TRUE,1
500,0.6,9,0.3,-Inf,-Inf,TRUE,TRUE,0.1
500,0.6,9,0.3,4.42442442442442,-Inf,TRUE,TRUE,0.2
500,0.6,9,0.3,5.1051051051051,-Inf,TRUE,TRUE,0.3
500,0.6,9,0.3,5.42542542542542,-Inf,TRUE,TRUE,0.4
500,0.6,9,0.3,6.06606606606607,4.493,TRUE,TRUE,0.5
500,0.6,9,0.3,6.74674674674675,6.713,TRUE,TRUE,0.6
500,0.6,9,0.3,7.22722722722723,7.298,TRUE,TRUE,0.7
500,0.6,9,0.3,7.62762762762763,7.763,TRUE,TRUE,0.8
500,0.6,9,0.3,7.82782782782783,8.19,TRUE,TRUE,0.9
500,0.6,9,0.3,8.14814814814815,8.831,TRUE,TRUE,1
500,0.6,9,0.3,-Inf,-Inf,TRUE,TRUE,0.1
500,0.6,9,0.3,4.42442442442442,-Inf,TRUE,TRUE,0.2
500,0.6,9,0.3,5.14514514514514,-Inf,TRUE,TRUE,0.3
500,0.6,9,0.3,5.5055055055055,-Inf,TRUE,TRUE,0.4
500,0.6,9,0.3,6.02602602602603,4.449,TRUE,TRUE,0.5
500,0.6,9,0.3,6.62662662662663,6.518,TRUE,TRUE,0.6
500,0.6,9,0.3,7.02702702702703,7.129,TRUE,TRUE,0.7
500,0.6,9,0.3,7.38738738738739,7.599,TRUE,TRUE,0.8
500,0.6,9,0.3,7.74774774774775,8.061,TRUE,TRUE,0.9
500,0.6,9,0.3,8.10810810810811,8.681,TRUE,TRUE,1
500,0.6,9,0.3,-Inf,-Inf,TRUE,TRUE,0.1
500,0.6,9,0.3,3.42342342342342,-Inf,TRUE,TRUE,0.2
500,0.6,9,0.3,4.38438438438438,-Inf,TRUE,TRUE,0.3
500,0.6,9,0.3,5.22522522522522,-Inf,TRUE,TRUE,0.4
500,0.6,9,0.3,6.18618618618619,-Inf,TRUE,TRUE,0.5
500,0.6,9,0.3,6.82682682682683,6.546,TRUE,TRUE,0.6
500,0.6,9,0.3,7.22722722722723,7.314,TRUE,TRUE,0.7
500,0.6,9,0.3,7.58758758758759,7.862,TRUE,TRUE,0.8
500,0.6,9,0.3,7.90790790790791,8.29,TRUE,TRUE,0.9
500,0.6,9,0.3,8.22822822822823,8.837,TRUE,TRUE,1
500,0.6,9,0.3,-Inf,-Inf,TRUE,TRUE,0.1
500,0.6,9,0.3,5.02502502502502,-Inf,TRUE,TRUE,0.2
500,0.6,9,0.3,5.78578578578579,-Inf,TRUE,TRUE,0.3
500,0.6,9,0.3,6.06606606606607,-Inf,TRUE,TRUE,0.4
500,0.6,9,0.3,6.38638638638639,5.318,TRUE,TRUE,0.5
500,0.6,9,0.3,6.94694694694695,6.853,TRUE,TRUE,0.6
500,0.6,9,0.3,7.46746746746747,7.322,TRUE,TRUE,0.7
500,0.6,9,0.3,7.74774774774775,7.718,TRUE,TRUE,0.8
500,0.6,9,0.3,8.02802802802803,8.191,TRUE,TRUE,0.9
500,0.6,9,0.3,8.26826826826827,8.865,TRUE,TRUE,1
500,0.6,9,0.3,-Inf,-Inf,TRUE,TRUE,0.1
500,0.6,9,0.3,4.38438438438438,-Inf,TRUE,TRUE,0.2
500,0.6,9,0.3,4.9049049049049,-Inf,TRUE,TRUE,0.3
500,0.6,9,0.3,5.54554554554554,-Inf,TRUE,TRUE,0.4
500,0.6,9,0.3,6.34634634634635,-Inf,TRUE,TRUE,0.5
500,0.6,9,0.3,6.94694694694695,6.835,TRUE,TRUE,0.6
500,0.6,9,0.3,7.30730730730731,7.371,TRUE,TRUE,0.7
500,0.6,9,0.3,7.66766766766767,7.828,TRUE,TRUE,0.8
500,0.6,9,0.3,7.94794794794795,8.312,TRUE,TRUE,0.9
500,0.6,9,0.3,8.18818818818819,8.957,TRUE,TRUE,1
500,0.6,9,0.3,-Inf,-Inf,TRUE,TRUE,0.1
500,0.6,9,0.3,4.78478478478478,-Inf,TRUE,TRUE,0.2
500,0.6,9,0.3,5.58558558558558,-Inf,TRUE,TRUE,0.3
500,0.6,9,0.3,5.94594594594595,-Inf,TRUE,TRUE,0.4
500,0.6,9,0.3,6.38638638638639,4.645,TRUE,TRUE,0.5
500,0.6,9,0.3,6.94694694694695,6.785,TRUE,TRUE,0.6
500,0.6,9,0.3,7.34734734734735,7.367,TRUE,TRUE,0.7
500,0.6,9,0.3,7.66766766766767,7.812,TRUE,TRUE,0.8
500,0.6,9,0.3,7.98798798798799,8.232,TRUE,TRUE,0.9
500,0.6,9,0.3,8.22822822822823,8.846,TRUE,TRUE,1
500,0.6,9,0.3,-Inf,-Inf,TRUE,TRUE,0.1
500,0.6,9,0.3,4.78478478478478,-Inf,TRUE,TRUE,0.2
500,0.6,9,0.3,5.70570570570571,-Inf,TRUE,TRUE,0.3
500,0.6,9,0.3,6.18618618618619,-Inf,TRUE,TRUE,0.4
500,0.6,9,0.3,6.46646646646647,-Inf,TRUE,TRUE,0.5
500,0.6,9,0.3,6.90690690690691,6.757,TRUE,TRUE,0.6
500,0.6,9,0.3,7.38738738738739,7.457,TRUE,TRUE,0.7
500,0.6,9,0.3,7.66766766766767,7.895,TRUE,TRUE,0.8
500,0.6,9,0.3,8.06806806806807,8.362,TRUE,TRUE,0.9
500,0.6,9,0.3,8.30830830830831,8.969,TRUE,TRUE,1
500,0.6,9,0.3,-Inf,-Inf,TRUE,TRUE,0.1
500,0.6,9,0.3,4.22422422422422,-Inf,TRUE,TRUE,0.2
500,0.6,9,0.3,5.1051051051051,-Inf,TRUE,TRUE,0.3
500,0.6,9,0.3,5.54554554554554,-Inf,TRUE,TRUE,0.4
500,0.6,9,0.3,5.94594594594595,5.022,TRUE,TRUE,0.5
500,0.6,9,0.3,6.66666666666667,6.623,TRUE,TRUE,0.6
500,0.6,9,0.3,7.18718718718719,7.209,TRUE,TRUE,0.7
500,0.6,9,0.3,7.58758758758759,7.65,TRUE,TRUE,0.8
500,0.6,9,0.3,7.90790790790791,8.084,TRUE,TRUE,0.9
500,0.6,9,0.3,8.22822822822823,8.712,TRUE,TRUE,1
500,0.6,9,0.3,-Inf,-Inf,TRUE,TRUE,0.1
500,0.6,9,0.3,4.34434434434434,-Inf,TRUE,TRUE,0.2
500,0.6,9,0.3,5.34534534534534,-Inf,TRUE,TRUE,0.3
500,0.6,9,0.3,5.70570570570571,-Inf,TRUE,TRUE,0.4
500,0.6,9,0.3,6.38638638638639,5.536,TRUE,TRUE,0.5
500,0.6,9,0.3,6.90690690690691,6.881,TRUE,TRUE,0.6
500,0.6,9,0.3,7.38738738738739,7.456,TRUE,TRUE,0.7
500,0.6,9,0.3,7.66766766766767,7.864,TRUE,TRUE,0.8
500,0.6,9,0.3,7.98798798798799,8.323,TRUE,TRUE,0.9
500,0.6,9,0.3,8.26826826826827,8.972,TRUE,TRUE,1
500,0.6,9,0.3,-Inf,-Inf,TRUE,TRUE,0.1
500,0.6,9,0.3,4.06406406406406,-Inf,TRUE,TRUE,0.2
500,0.6,9,0.3,4.78478478478478,-Inf,TRUE,TRUE,0.3
500,0.6,9,0.3,5.3053053053053,-Inf,TRUE,TRUE,0.4
500,0.6,9,0.3,6.18618618618619,-Inf,TRUE,TRUE,0.5
500,0.6,9,0.3,6.74674674674675,6.584,TRUE,TRUE,0.6
500,0.6,9,0.3,7.18718718718719,7.273,TRUE,TRUE,0.7
500,0.6,9,0.3,7.54754754754755,7.757,TRUE,TRUE,0.8
500,0.6,9,0.3,7.90790790790791,8.242,TRUE,TRUE,0.9
500,0.6,9,0.3,8.22822822822823,8.869,TRUE,TRUE,1
500,0.6,9,0.3,-Inf,-Inf,TRUE,TRUE,0.1
500,0.6,9,0.3,4.54454454454454,-Inf,TRUE,TRUE,0.2
500,0.6,9,0.3,5.42542542542542,-Inf,TRUE,TRUE,0.3
500,0.6,9,0.3,5.82582582582583,-Inf,TRUE,TRUE,0.4
500,0.6,9,0.3,6.30630630630631,6.164,TRUE,TRUE,0.5
500,0.6,9,0.3,6.90690690690691,7.08,TRUE,TRUE,0.6
500,0.6,9,0.3,7.34734734734735,7.57,TRUE,TRUE,0.7
500,0.6,9,0.3,7.74774774774775,8.014,TRUE,TRUE,0.8
500,0.6,9,0.3,8.06806806806807,8.449,TRUE,TRUE,0.9
500,0.6,9,0.3,8.30830830830831,9.035,TRUE,TRUE,1
500,0.6,9,0.3,-Inf,-Inf,TRUE,TRUE,0.1
500,0.6,9,0.3,4.66466466466466,-Inf,TRUE,TRUE,0.2
500,0.6,9,0.3,5.70570570570571,-Inf,TRUE,TRUE,0.3
500,0.6,9,0.3,6.14614614614615,-Inf,TRUE,TRUE,0.4
500,0.6,9,0.3,6.42642642642643,-Inf,TRUE,TRUE,0.5
500,0.6,9,0.3,6.86686686686687,6.801,TRUE,TRUE,0.6
500,0.6,9,0.3,7.34734734734735,7.332,TRUE,TRUE,0.7
500,0.6,9,0.3,7.70770770770771,7.726,TRUE,TRUE,0.8
500,0.6,9,0.3,8.02802802802803,8.152,TRUE,TRUE,0.9
500,0.6,9,0.3,8.26826826826827,8.736,TRUE,TRUE,1
500,0.6,9,0.3,-Inf,-Inf,TRUE,TRUE,0.1
500,0.6,9,0.3,4.66466466466466,-Inf,TRUE,TRUE,0.2
500,0.6,9,0.3,5.46546546546546,-Inf,TRUE,TRUE,0.3
500,0.6,9,0.3,5.78578578578579,-Inf,TRUE,TRUE,0.4
500,0.6,9,0.3,6.66666666666667,-Inf,TRUE,TRUE,0.5
500,0.6,9,0.3,7.14714714714715,6.889,TRUE,TRUE,0.6
500,0.6,9,0.3,7.46746746746747,7.525,TRUE,TRUE,0.7
500,0.6,9,0.3,7.74774774774775,7.965,TRUE,TRUE,0.8
500,0.6,9,0.3,8.02802802802803,8.407,TRUE,TRUE,0.9
500,0.6,9,0.3,8.30830830830831,9.071,TRUE,TRUE,1
500,0.6,9,0.3,-Inf,-Inf,TRUE,TRUE,0.1
500,0.6,9,0.3,4.54454454454454,-Inf,TRUE,TRUE,0.2
500,0.6,9,0.3,5.26526526526526,-Inf,TRUE,TRUE,0.3
500,0.6,9,0.3,5.58558558558558,-Inf,TRUE,TRUE,0.4
500,0.6,9,0.3,5.98598598598599,5.225,TRUE,TRUE,0.5
500,0.6,9,0.3,6.62662662662663,6.511,TRUE,TRUE,0.6
500,0.6,9,0.3,7.10710710710711,7.087,TRUE,TRUE,0.7
500,0.6,9,0.3,7.46746746746747,7.525,TRUE,TRUE,0.8
500,0.6,9,0.3,7.74774774774775,7.995,TRUE,TRUE,0.9
500,0.6,9,0.3,8.06806806806807,8.718,TRUE,TRUE,1
500,0.6,9,0.3,-Inf,-Inf,TRUE,TRUE,0.1
500,0.6,9,0.3,4.58458458458458,-Inf,TRUE,TRUE,0.2
500,0.6,9,0.3,5.3053053053053,-Inf,TRUE,TRUE,0.3
500,0.6,9,0.3,5.66566566566567,-Inf,TRUE,TRUE,0.4
500,0.6,9,0.3,5.98598598598599,3.995,TRUE,TRUE,0.5
500,0.6,9,0.3,6.70670670670671,6.543,TRUE,TRUE,0.6
500,0.6,9,0.3,7.14714714714715,7.19,TRUE,TRUE,0.7
500,0.6,9,0.3,7.46746746746747,7.711,TRUE,TRUE,0.8
500,0.6,9,0.3,7.78778778778779,8.208,TRUE,TRUE,0.9
500,0.6,9,0.3,8.10810810810811,8.888,TRUE,TRUE,1
500,0.6,9,0.3,-Inf,-Inf,TRUE,TRUE,0.1
500,0.6,9,0.3,4.26426426426426,-Inf,TRUE,TRUE,0.2
